"nome","nome-2","numero","digito","nome-3","id","nome-4"
"Caixa Econômica Federal","Agência número 61 do banco Caixa Econômica Federal",152281312,7,"Maíra Canário",1727,"Crédito"
"Caixa Econômica Federal","Agência número 96 do banco Caixa Econômica Federal",346098925,3,"Esmeralda Froes",1728,"Crédito"
"Banco do Brasil S.A.","Agência número 39 do banco Banco do Brasil S.A.",319852908,3,"Ofélia Fróis",1729,"Crédito"
"Caixa Econômica Federal","Agência número 8 do banco Caixa Econômica Federal",173005519,6,"Flora Murtinho",1730,"Crédito"
"Caixa Econômica Federal","Agência número 26 do banco Caixa Econômica Federal",171859642,0,"Rúben Alvarenga",1731,"Crédito"
"Caixa Econômica Federal","Agência número 18 do banco Caixa Econômica Federal",26909131,2,"Zenaide Peçanha",1732,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 16 do banco Banco Santander (Brasil) S.A.",287612561,3,"Hermenegildo Saraiva",1733,"Crédito"
"Banco Votorantim S.A.","Agência número 4 do banco Banco Votorantim S.A.",174214808,0,"Piedade Cordeiro",1734,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 7 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",194158634,6,"Abraão Faro",1735,"Crédito"
"Banco Votorantim S.A.","Agência número 1 do banco Banco Votorantim S.A.",212415609,0,"Virgílio Igrejas",1736,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 5 do banco Banco Santander (Brasil) S.A.",246783691,6,"Heriberto Murtinho",1737,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 5 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",109408088,5,"Dália Villégas",1738,"Crédito"
"Banco Bradesco S.A.","Agência número 14 do banco Banco Bradesco S.A.",115584880,1,"Alda Benavides",1739,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 19 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",366988259,2,"Leonor Garcia",1740,"Crédito"
"Banco Votorantim S.A.","Agência número 7 do banco Banco Votorantim S.A.",375479909,2,"Nestor Castelbranco",1741,"Crédito"
"Banco do Brasil S.A.","Agência número 45 do banco Banco do Brasil S.A.",222583938,1,"Hugo Godói",1742,"Crédito"
"Banco Bradesco S.A.","Agência número 27 do banco Banco Bradesco S.A.",152607205,4,"Tobias Bacelar",1743,"Crédito"
"Banco do Brasil S.A.","Agência número 8 do banco Banco do Brasil S.A.",295739455,5,"Apoena Javier",1744,"Crédito"
"Caixa Econômica Federal","Agência número 66 do banco Caixa Econômica Federal",71561595,5,"Clara Lameira",1745,"Crédito"
"Banco Bradesco S.A.","Agência número 8 do banco Banco Bradesco S.A.",291653525,8,"Elvira Guimarães",1746,"Crédito"
"Caixa Econômica Federal","Agência número 2 do banco Caixa Econômica Federal",12457207,6,"Jaci Pirassununga",1747,"Crédito"
"Banco do Brasil S.A.","Agência número 43 do banco Banco do Brasil S.A.",19183183,7,"Armanda Malheiro",1748,"Crédito"
"Banco Itaú S.A.","Agência número 16 do banco Banco Itaú S.A.",335655953,1,"Fausto Losada",1749,"Crédito"
"Banco Bradesco S.A.","Agência número 20 do banco Banco Bradesco S.A.",311248511,4,"Gláuber Azenha",1750,"Crédito"
"Banco Votorantim S.A.","Agência número 1 do banco Banco Votorantim S.A.",172434281,2,"Eduardo Aguiar",1751,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 1 do banco Banco Santander (Brasil) S.A.",103068840,0,"Hélia Fortunato",1752,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 23 do banco Banco Santander (Brasil) S.A.",385646699,4,"Jacinto Galvão",1753,"Crédito"
"Banco do Brasil S.A.","Agência número 23 do banco Banco do Brasil S.A.",22261025,8,"Gisela Caiado",1754,"Crédito"
"Banco do Brasil S.A.","Agência número 18 do banco Banco do Brasil S.A.",257406629,2,"Olívia Goes",1755,"Crédito"
"Banco do Brasil S.A.","Agência número 32 do banco Banco do Brasil S.A.",146565516,7,"Manuela Morais",1756,"Crédito"
"Caixa Econômica Federal","Agência número 63 do banco Caixa Econômica Federal",419927856,3,"Tibúrcio Montero",1757,"Crédito"
"Banco do Brasil S.A.","Agência número 18 do banco Banco do Brasil S.A.",281590938,4,"Gabriela Sabala",1758,"Crédito"
"Banco Bradesco S.A.","Agência número 22 do banco Banco Bradesco S.A.",4845451,3,"Adélia Viana",1759,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 16 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",357659616,8,"Godinho ou Godim Felgueiras",1760,"Crédito"
"Caixa Econômica Federal","Agência número 90 do banco Caixa Econômica Federal",203988788,6,"Eliseu Rabello",1761,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 18 do banco Banco Santander (Brasil) S.A.",16955469,7,"Diogo Ramírez",1762,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 19 do banco Banco Santander (Brasil) S.A.",53306245,5,"Astolfo Viera",1763,"Crédito"
"Caixa Econômica Federal","Agência número 59 do banco Caixa Econômica Federal",297614839,1,"Alberta Amaro",1764,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 8 do banco Banco Santander (Brasil) S.A.",123157329,3,"Artur Portella",1765,"Crédito"
"Caixa Econômica Federal","Agência número 46 do banco Caixa Econômica Federal",214266971,7,"Palmira Foquiço",1766,"Crédito"
"Caixa Econômica Federal","Agência número 18 do banco Caixa Econômica Federal",150555655,1,"Bernardete Pequeno",1767,"Crédito"
"Banco Itaú S.A.","Agência número 28 do banco Banco Itaú S.A.",278566345,2,"Blasco Amorim",1768,"Crédito"
"Caixa Econômica Federal","Agência número 67 do banco Caixa Econômica Federal",197457840,4,"Flor Castilhos",1769,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 1 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",139042757,5,"Adélia Cezar",1770,"Crédito"
"Banco Itaú S.A.","Agência número 14 do banco Banco Itaú S.A.",244883880,0,"Delfim Fiestas",1771,"Crédito"
"Banco Votorantim S.A.","Agência número 1 do banco Banco Votorantim S.A.",433900313,3,"Joaquina Aragão",1772,"Crédito"
"Caixa Econômica Federal","Agência número 5 do banco Caixa Econômica Federal",162814876,8,"Delfim Varanda",1773,"Crédito"
"Citibank N.A.","Agência número 13 do banco Citibank N.A.",137736540,3,"Quintiliano Peláez",1774,"Crédito"
"Caixa Econômica Federal","Agência número 63 do banco Caixa Econômica Federal",198413933,8,"Francisco Henriques",1775,"Crédito"
"Citibank N.A.","Agência número 8 do banco Citibank N.A.",145805591,2,"Alceste Felgueiras",1776,"Crédito"
"Caixa Econômica Federal","Agência número 97 do banco Caixa Econômica Federal",370200553,7,"Cristiana Téllez",1777,"Crédito"
"Banco do Brasil S.A.","Agência número 2 do banco Banco do Brasil S.A.",187511463,1,"Glauco Vilas-Boas",1778,"Crédito"
"Caixa Econômica Federal","Agência número 64 do banco Caixa Econômica Federal",41274465,6,"Virgílio Igrejas",1779,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 21 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",238231361,4,"Rogério Carmona",1780,"Crédito"
"Banco Itaú S.A.","Agência número 3 do banco Banco Itaú S.A.",339616064,3,"Juçara Cabeça de Vaca",1781,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 9 do banco Banco Santander (Brasil) S.A.",233072312,0,"Quintilien Robalo",1782,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 20 do banco Banco Santander (Brasil) S.A.",312103822,7,"Gaudêncio Valim",1783,"Crédito"
"Caixa Econômica Federal","Agência número 96 do banco Caixa Econômica Federal",392769798,8,"Eduarda Corvelo",1784,"Crédito"
"Banco do Brasil S.A.","Agência número 25 do banco Banco do Brasil S.A.",293238749,6,"Teodorico Castelão",1785,"Crédito"
"Caixa Econômica Federal","Agência número 58 do banco Caixa Econômica Federal",378367445,2,"Carlos Cambezes",1786,"Crédito"
"Banco Itaú S.A.","Agência número 31 do banco Banco Itaú S.A.",49466611,4,"Isadora Blanco",1787,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 21 do banco Banco Santander (Brasil) S.A.",212102682,8,"Augusta Prada",1788,"Crédito"
"Caixa Econômica Federal","Agência número 58 do banco Caixa Econômica Federal",106703716,7,"Belchior Tomé",1789,"Crédito"
"Caixa Econômica Federal","Agência número 96 do banco Caixa Econômica Federal",140698307,8,"Borrás Monsanto",1790,"Crédito"
"Banco Bradesco S.A.","Agência número 25 do banco Banco Bradesco S.A.",336251546,0,"Leonel Rúa",1791,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 3 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",171793285,4,"Dorindo Faustino",1792,"Crédito"
"Caixa Econômica Federal","Agência número 79 do banco Caixa Econômica Federal",357292155,5,"Simone Nobre",1793,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 16 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",217545867,5,"Hugo Arouca",1794,"Crédito"
"Citibank N.A.","Agência número 1 do banco Citibank N.A.",424527622,3,"Alberta Araripe",1795,"Crédito"
"Caixa Econômica Federal","Agência número 16 do banco Caixa Econômica Federal",85495902,8,"Hernâni Bethancout",1796,"Crédito"
"Banco do Brasil S.A.","Agência número 19 do banco Banco do Brasil S.A.",319089332,7,"Gisela Azenha",1797,"Crédito"
"Citibank N.A.","Agência número 5 do banco Citibank N.A.",178152679,3,"Oscar   Fontoura",1798,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 1 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",253070359,2,"Renan Grande",1799,"Crédito"
"Banco Itaú S.A.","Agência número 1 do banco Banco Itaú S.A.",430754320,4,"Ítalo Caires",1800,"Crédito"
"Banco Bradesco S.A.","Agência número 16 do banco Banco Bradesco S.A.",131349549,7,"Manuela Carvalhosa",1801,"Crédito"
"Citibank N.A.","Agência número 13 do banco Citibank N.A.",213259093,0,"Flor Leite",1802,"Crédito"
"Caixa Econômica Federal","Agência número 83 do banco Caixa Econômica Federal",310014871,0,"Adriana Mantas",1803,"Crédito"
"Banco do Brasil S.A.","Agência número 24 do banco Banco do Brasil S.A.",147091146,5,"Caetano Gentil",1804,"Crédito"
"Caixa Econômica Federal","Agência número 64 do banco Caixa Econômica Federal",278129049,7,"Milu Loureiro",1805,"Crédito"
"Banco Itaú S.A.","Agência número 35 do banco Banco Itaú S.A.",359147377,3,"Melinda Carvalhal",1806,"Crédito"
"Caixa Econômica Federal","Agência número 60 do banco Caixa Econômica Federal",269892240,7,"Vanda Moita",1807,"Crédito"
"Banco Itaú S.A.","Agência número 28 do banco Banco Itaú S.A.",212268745,2,"Ifigénia Figueiredo",1808,"Crédito"
"Banco Bradesco S.A.","Agência número 17 do banco Banco Bradesco S.A.",114157983,3,"Andreia Villas Bôas",1809,"Crédito"
"Caixa Econômica Federal","Agência número 8 do banco Caixa Econômica Federal",114263257,8,"Iberê Siqueira",1810,"Crédito"
"Citibank N.A.","Agência número 12 do banco Citibank N.A.",135889323,7,"Xênia   Damazio",1811,"Crédito"
"Banco do Brasil S.A.","Agência número 44 do banco Banco do Brasil S.A.",309470210,6,"Luzia Rivas",1812,"Crédito"
"Banco Bradesco S.A.","Agência número 28 do banco Banco Bradesco S.A.",345939483,1,"Lázaro Veiga",1813,"Crédito"
"Caixa Econômica Federal","Agência número 59 do banco Caixa Econômica Federal",384760621,4,"Astolfo Telles",1814,"Crédito"
"Citibank N.A.","Agência número 12 do banco Citibank N.A.",53696318,6,"Alda Benavides",1815,"Crédito"
"Banco do Brasil S.A.","Agência número 27 do banco Banco do Brasil S.A.",153273940,8,"Deolindo Pinho",1816,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 22 do banco Banco Santander (Brasil) S.A.",300804522,7,"Clarisse Paula",1817,"Crédito"
"Caixa Econômica Federal","Agência número 23 do banco Caixa Econômica Federal",139584117,0,"Gonçalo Jesus",1818,"Crédito"
"Caixa Econômica Federal","Agência número 17 do banco Caixa Econômica Federal",297509693,5,"Rebeca Pérez",1819,"Crédito"
"Caixa Econômica Federal","Agência número 82 do banco Caixa Econômica Federal",111676611,2,"Filipe Quental",1820,"Crédito"
"Caixa Econômica Federal","Agência número 7 do banco Caixa Econômica Federal",278629263,4,"Joaquina Aragão",1821,"Crédito"
"Banco do Brasil S.A.","Agência número 22 do banco Banco do Brasil S.A.",427367751,7,"Sonás Ríos",1822,"Crédito"
"Caixa Econômica Federal","Agência número 94 do banco Caixa Econômica Federal",26116054,4,"Débora Quaresma",1823,"Crédito"
"Banco do Brasil S.A.","Agência número 21 do banco Banco do Brasil S.A.",358751672,7,"Eurico Santos",1824,"Crédito"
"Caixa Econômica Federal","Agência número 77 do banco Caixa Econômica Federal",384674782,6,"Sílvia Estrella",1825,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 10 do banco Banco Santander (Brasil) S.A.",256786009,3,"Moisés Jardim",1826,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 3 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",19522853,0,"Honório Sobreira",1827,"Crédito"
"Banco do Brasil S.A.","Agência número 43 do banco Banco do Brasil S.A.",51824800,2,"Manuel Souto",1828,"Crédito"
"Banco Votorantim S.A.","Agência número 5 do banco Banco Votorantim S.A.",60980709,5,"Fernanda Cantanhede",1829,"Crédito"
"Citibank N.A.","Agência número 1 do banco Citibank N.A.",157848874,4,"Belchior Gracia",1830,"Crédito"
"Caixa Econômica Federal","Agência número 86 do banco Caixa Econômica Federal",273638774,5,"Maíra Canário",1831,"Crédito"
"Banco Bradesco S.A.","Agência número 14 do banco Banco Bradesco S.A.",352854329,3,"Teodorico Nazário",1832,"Crédito"
"Banco do Brasil S.A.","Agência número 7 do banco Banco do Brasil S.A.",89940236,1,"Camila Orriça",1833,"Crédito"
"Caixa Econômica Federal","Agência número 44 do banco Caixa Econômica Federal",329070445,1,"Anacleto Vilarim",1834,"Crédito"
"Banco Bradesco S.A.","Agência número 6 do banco Banco Bradesco S.A.",125418832,0,"Vicente Quintela",1835,"Crédito"
"Caixa Econômica Federal","Agência número 52 do banco Caixa Econômica Federal",371571641,5,"Valdeci Figueiró",1836,"Crédito"
"Banco Panamericano S.A.","Agência número 2 do banco Banco Panamericano S.A.",282169851,5,"Tibúrcio Soeiro",1837,"Crédito"
"Banco Bradesco S.A.","Agência número 21 do banco Banco Bradesco S.A.",246458063,1,"Gaudêncio Diniz",1838,"Crédito"
"Banco Bradesco S.A.","Agência número 16 do banco Banco Bradesco S.A.",87859333,3,"Célia Guerreiro",1839,"Crédito"
"Banco Itaú S.A.","Agência número 20 do banco Banco Itaú S.A.",433631717,7,"Henriqueta Ignacio",1840,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 7 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",68350421,7,"Olga Blanco",1841,"Crédito"
"Banco do Brasil S.A.","Agência número 32 do banco Banco do Brasil S.A.",293237279,2,"Fausto Losada",1842,"Crédito"
"Caixa Econômica Federal","Agência número 49 do banco Caixa Econômica Federal",282599295,4,"Tália Guedelha",1843,"Crédito"
"Caixa Econômica Federal","Agência número 34 do banco Caixa Econômica Federal",401129052,2,"Júlia Quintela",1844,"Crédito"
"Banco Votorantim S.A.","Agência número 1 do banco Banco Votorantim S.A.",228315155,5,"Emílio Vega",1845,"Crédito"
"Banco Bradesco S.A.","Agência número 26 do banco Banco Bradesco S.A.",22728113,7,"Ítala Collares",1846,"Crédito"
"Banco do Brasil S.A.","Agência número 42 do banco Banco do Brasil S.A.",57155380,2,"Constantino Guimaraes",1847,"Crédito"
"Banco do Brasil S.A.","Agência número 43 do banco Banco do Brasil S.A.",25081812,0,"Clementina Gabeira",1848,"Crédito"
"Caixa Econômica Federal","Agência número 27 do banco Caixa Econômica Federal",423757034,6,"Godinho ou Godim Felgueiras",1849,"Crédito"
"Banco do Brasil S.A.","Agência número 29 do banco Banco do Brasil S.A.",262879112,2,"Gerson Portela",1850,"Crédito"
"HSBC Bank Brasil S.A. - Banco Múltiplo","Agência número 20 do banco HSBC Bank Brasil S.A. - Banco Múltiplo",305117207,0,"Gilda Franca",1851,"Crédito"
"Banco Itaú S.A.","Agência número 27 do banco Banco Itaú S.A.",332622562,7,"Frederica Freitas",1852,"Crédito"
"Caixa Econômica Federal","Agência número 99 do banco Caixa Econômica Federal",272266794,3,"Angélico Santana",1853,"Crédito"
"Banco do Brasil S.A.","Agência número 45 do banco Banco do Brasil S.A.",81611528,0,"Hermesinda Lisboa",1854,"Crédito"
"Banco do Brasil S.A.","Agência número 40 do banco Banco do Brasil S.A.",200322129,7,"Rosalinda Damazio",1855,"Crédito"
"Banco Santander (Brasil) S.A.","Agência número 12 do banco Banco Santander (Brasil) S.A.",403377721,3,"Gabriel Raminhos",1856,"Crédito"
"Caixa Econômica Federal","Agência número 79 do banco Caixa Econômica Federal",185944483,8,"Henrique Pinhal",1857,"Crédito"
"Citibank N.A.","Agência número 13 do banco Citibank N.A.",263560669,1,"Brás Beserra",1858,"Crédito"
"Caixa Econômica Federal","Agência número 57 do banco Caixa Econômica Federal",331149281,0,"Marcos Lemes",1859,"Crédito"
"Banco Itaú S.A.","Agência número 6 do banco Banco Itaú S.A.",162159371,8,"Mário Malta",1860,"Crédito"
"Banco do Brasil S.A.","Agência número 9 do banco Banco do Brasil S.A.",402464325,6,"Selma Rúa",1861,"Crédito"
"Caixa Econômica Federal","Agência número 7 do banco Caixa Econômica Federal",103691016,8,"Gabriela Anjos",1862,"Crédito"
"Banco do Brasil S.A.","Agência número 47 do banco Banco do Brasil S.A.",360538154,8,"Gonçalo García",1863,"Crédito"
"Caixa Econômica Federal","Agência número 67 do banco Caixa Econômica Federal",258044064,4,"Filena Blanco",1864,"Crédito"
"Caixa Econômica Federal","Agência número 89 do banco Caixa Econômica Federal",79061444,1,"Diógenes Pimienta",1865,"Crédito"
